LD1, LD2,class
-0.73924,1.05985,0.0
-1.12155,1.71263,0.0
-1.5409,1.43235,0.0
-1.0058,2.12288,0.0
-2.00742,2.49315,0.0
0.28853,0.76521,0.0
-0.2852,0.92243,0.0
-0.08651,0.88194,0.0
0.23099,0.07638,0.0
0.99081,0.25934,0.0
-0.3391,-0.0372,0.0
-1.06032,0.89251,0.0
-0.46988,0.75583,0.0
-0.75329,1.21962,0.0
-0.1598,0.8867,0.0
-0.25903,0.98914,0.0
-0.98684,1.21538,0.0
0.58986,0.09876,0.0
0.7114,-0.11813,0.0
0.78408,0.40634,0.0
1.0588,0.59482,0.0
-0.08677,-0.05622,0.0
0.87515,-0.32455,0.0
0.60852,0.14641,0.0
1.20927,0.24437,0.0
1.01213,0.43828,0.0
0.80306,0.01912,0.0
0.94271,0.28268,0.0
0.73885,0.63047,0.0
1.00629,-0.18412,0.0
-2.84435,-2.89042,1.0
-1.82867,-2.2701,1.0
-3.04703,-2.60676,1.0
-2.73223,-1.73454,1.0
-2.65686,-2.29339,1.0
-2.93035,-2.44818,1.0
-2.45029,-2.16713,1.0
-2.04962,-2.36121,1.0
-2.60241,-2.84164,1.0
-2.56492,-2.21654,1.0
-2.37664,-3.04235,1.0
-2.98545,-2.57459,1.0
-2.4367,-2.2767,1.0
-3.76213,-2.76353,1.0
-3.38015,-2.45774,1.0
-2.64131,-2.71322,1.0
-3.0409,-3.02796,1.0
-2.84283,-2.37042,1.0
-3.0444,-2.56342,1.0
-3.15374,-2.65062,1.0
-3.37521,-2.79587,1.0
-2.19776,-2.83639,1.0
-2.13088,-2.77398,1.0
-1.77967,-2.5933,1.0
-1.69571,-2.80669,1.0
-2.83506,-2.55125,1.0
-2.75335,-2.22762,1.0
-1.9727,-2.76974,1.0
-2.15208,-3.23161,1.0
-2.27716,-2.98708,1.0
-1.93837,-2.91322,1.0
-2.74122,-2.36993,1.0
-2.49453,-2.63707,1.0
-2.54721,-2.86886,1.0
-2.68993,-2.27365,1.0
-2.77536,-2.6459,1.0
-2.37028,-2.3163,1.0
-2.4498,-2.97226,1.0
-2.81129,-2.24653,1.0
-2.48819,-2.99271,1.0
-2.66103,-2.54468,1.0
-3.06098,-2.2902,1.0
-2.87415,-2.3713,1.0
-2.915,-3.27008,1.0
-3.25048,-2.369,1.0
-3.38957,-2.02396,1.0
-2.79128,-2.74087,1.0
-3.01832,-2.71419,1.0
-2.56352,-2.32672,1.0
-2.99146,-2.64439,1.0
-3.21979,-3.36289,1.0
-2.73952,-3.08307,1.0
-2.808,-2.64409,1.0
-3.66835,-3.56469,1.0
-3.28044,-2.92704,1.0
-2.86,-3.12028,1.0
-3.19411,-3.28731,1.0
-2.92827,-2.73966,1.0
-2.23887,-2.22126,1.0
-2.26944,-2.53277,1.0
-2.72552,-2.70416,1.0
-2.21807,-2.4194,1.0
-3.20071,-2.97439,1.0
-2.54068,-2.10844,1.0
-3.11672,-1.77531,1.0
-3.46892,-1.15614,1.0
-3.52689,-2.37247,1.0
-2.84892,-2.30447,1.0
-3.04408,-1.98828,1.0
-2.71281,-2.77801,1.0
-2.69262,-3.13496,1.0
-3.00912,-3.2533,1.0
-2.85183,-2.59309,1.0
-2.84765,-2.83803,1.0
-2.75112,-2.41763,1.0
-2.76346,-2.55211,1.0
-3.4291,-2.45175,1.0
-2.37069,-2.34785,1.0
-3.2596,-2.17459,1.0
-3.36111,-3.01472,1.0
-3.48114,-2.80682,1.0
-3.47823,-2.18911,1.0
-3.2535,-2.82005,1.0
-3.13708,-2.16979,1.0
-4.09791,-3.21182,1.0
-2.67354,-2.10228,1.0
-1.90998,-2.84222,1.0
-3.36175,-2.41237,1.0
-2.43263,-1.52849,1.0
-2.60243,-2.35765,1.0
-3.14744,-2.59938,1.0
-2.41784,-2.31514,1.0
-3.42513,-1.53251,1.0
-2.76684,-2.74663,1.0
-2.31934,-1.95094,1.0
-2.11953,-2.54909,1.0
-2.81373,-3.61164,1.0
-2.95113,-2.31712,1.0
-3.68644,-1.26351,1.0
-2.57254,-1.86561,1.0
-2.37138,-2.84396,1.0
-2.79986,-2.30462,1.0
-3.25496,-1.64788,1.0
-3.16036,-1.65685,1.0
-3.41589,-1.72139,1.0
-3.09097,-3.01304,1.0
-3.44616,-1.67832,1.0
-3.21097,-2.03475,1.0
-2.96201,-2.27841,1.0
-3.29918,-2.2097,1.0
-2.17123,-1.68273,1.0
-2.19719,-3.18507,1.0
-1.79623,-1.27055,1.0
-2.51783,-2.21496,1.0
-3.14251,-1.99868,1.0
-2.94422,-1.24298,1.0
-2.94559,-1.94862,1.0
-2.0758,-1.12557,1.0
-4.25283,-2.32198,1.0
-3.07549,-1.44645,1.0
-2.99879,-1.83914,1.0
-3.27409,-1.78826,1.0
-3.31128,-2.32826,1.0
-3.17688,-2.09877,1.0
-2.91886,-1.25194,1.0
-3.47489,-2.63529,1.0
-2.95302,-1.98077,1.0
-2.66588,-2.35533,1.0
-2.96947,-2.46436,1.0
-3.28699,-2.61673,1.0
-2.88965,-3.07285,1.0
-2.53709,-2.44111,1.0
-2.5665,-3.00977,1.0
-3.12032,-2.85595,1.0
-2.92919,-2.65231,1.0
-3.0148,-2.93242,1.0
-2.34528,-3.01251,1.0
-2.84003,-3.02954,1.0
-2.75412,-2.68579,1.0
-3.05147,-2.92906,1.0
-2.13751,-3.64327,1.0
-2.49599,-2.6282,1.0
-2.89312,-2.8645,1.0
-2.91454,-2.39419,1.0
-2.50966,-2.63382,1.0
-2.33642,-2.57099,1.0
-2.63805,-2.99926,1.0
-2.18388,-2.72664,1.0
-2.48369,-2.96767,1.0
-2.44617,-3.47186,1.0
-2.79627,-2.9655,1.0
-2.35482,-2.73872,1.0
-2.62725,-2.50881,1.0
-2.42844,-2.37848,1.0
-2.66203,-3.35243,1.0
-2.60882,-2.185,1.0
-2.69485,-2.96763,1.0
-2.1327,-2.6836,1.0
-2.74469,-2.24693,1.0
-2.79796,-2.73652,1.0
-2.51254,-2.6004,1.0
-3.12446,-2.60423,1.0
-2.18909,-2.68076,1.0
-2.86979,-2.68297,1.0
-2.82873,-2.41281,1.0
-1.8445,-2.31243,1.0
-2.54352,-3.45469,1.0
